transaction_id,customer_id,amount,currency,channel,created_ts,discount_code,is_refund
"unterminated,quote,here
11669,1011,134.95,USD,store,2024-04-07T15:04:00,None,1
11670,533,497.23,,,2024-03-02T03:56:00,NEW10,true
11671,846,335.63,GBP,mobile,2024-05-15T18:18:00,,true
11672,935,,,,2024-01-23T15:25:00,SPRING,
11673,892,198.22,,,2024-03-09T11:08:00,SPRING,0
11674,1165,369.95,NULL,web,2024-03-13T07:52:00,,0
11675,848,424.9,EUR,,,SPRING,
11676,448,284.77,EUR,store,2024-04-03T10:52:00,SPRING,false
11677,222,467.14,USD,mobile,2024-04-28T21:11:00,NEW10,
11678,1091,,NULL,,2024-05-02T13:14:00,NEW10,1
11679,537,,EUR,mobile,2024-01-05T17:13:00,SPRING,1
11680,402,410.71,GBP,store,2024-02-26T01:21:00,,
11681,1264,,GBP,store,2024-04-02T13:27:00,,true
11682,680,678.07,NULL,web,2024-01-27T19:26:00,,1
11683,1424,487.3,NULL,store,2024-05-18T07:10:00,None,1
11684,775,,NULL,,2024-03-25T11:43:00,SPRING,true
11685,97,38.13,GBP,,2024-01-18T21:02:00,,0
11686,957,132.63,GBP,,2024-01-12T01:28:00,,
11687,998,144.81,USD,web,2024-04-18T15:40:00,,1
11688,84,450.04,GBP,web,2024-03-01T00:10:00,SPRING,0
11689,16,17.76,EUR,web,,SPRING,
11690,1230,95.05,USD,web,2024-05-12T06:19:00,,0
11691,1432,252.32,NULL,store,2024-02-11T16:34:00,NEW10,true
11692,775,439.77,,,2024-04-28T15:25:00,,
11693,1459,403.35,EUR,web,2024-02-13T08:29:00,,true
11694,645,24.54,,store,2024-01-14T21:20:00,None,
11695,477,78.13,USD,,2024-01-03T05:00:00,NEW10,0
11696,1267,250.68,USD,,2024-02-12T09:17:00,NEW10,1
11697,864,469.67,,,2024-01-11T18:52:00,None,0
11698,980,570.85,NULL,web,2024-02-14T02:41:00,,false
11699,463,341.41,EUR,web,2024-04-22T13:04:00,None,
11700,1374,,NULL,web,2024-01-25T12:07:00,None,0
11701,209,273.16,NULL,,2024-04-11T07:37:00,SPRING,true
11702,1297,519.36,USD,,2024-02-21T22:49:00,,
11703,963,664.4,NULL,web,2024-02-19T12:37:00,None,true
11704,834,567.73,,,2024-02-20T10:06:00,None,
11705,771,469.11,,,2024-05-12T19:11:00,,true
11706,583,38.27,NULL,mobile,,,false
11707,1195,258.97,USD,web,2024-04-21T21:19:00,,
11708,1084,43.13,USD,web,2024-03-22T06:19:00,SPRING,false
11709,12,643.49,,,2024-01-14T19:35:00,SPRING,
11710,584,680.49,,store,2024-03-29T04:45:00,None,
11711,318,635.16,USD,mobile,2024-01-29T22:53:00,None,1
11712,1198,196.71,,web,2024-03-22T20:41:00,None,false
11713,615,16.14,USD,,,,
11714,146,466.52,NULL,store,2024-05-17T12:12:00,SPRING,
11715,51,33.78,USD,mobile,2024-04-26T23:40:00,None,true
11716,301,430.29,EUR,,2024-03-02T19:18:00,,
123|MISMATCH|EXTRA|COLS|HERE|oops
11718,1376,695.81,GBP,mobile,,None,0
11719,953,,NULL,web,2024-01-16T16:53:00,None,1
11720,1025,603.58,EUR,web,,None,1
11721,1261,139.48,EUR,web,2024-02-19T20:36:00,,0
11722,839,,USD,store,,,1
11723,751,472.76,USD,store,2024-01-30T03:32:00,None,0
11724,357,630.98,NULL,store,,None,0
11725,930,561.12,NULL,web,,NEW10,0
11726,1341,652.55,USD,store,2024-04-14T07:59:00,None,true
11727,7,612.02,USD,,,SPRING,
11728,801,489.24,USD,store,2024-03-08T19:34:00,NEW10,
11729,359,,GBP,mobile,,None,
11730,695,300.64,,mobile,2024-05-04T14:10:00,SPRING,true
11731,1127,523.24,,mobile,2024-02-02T07:31:00,None,1
11732,278,294.11,EUR,mobile,2024-04-28T07:57:00,NEW10,false
11733,1493,603.21,EUR,,2024-02-22T06:33:00,,1
11734,341,520.84,,mobile,,None,true
11735,1238,44.62,USD,,2024-01-26T03:19:00,None,
11736,989,234.29,GBP,store,2024-05-16T19:38:00,SPRING,
123|MISMATCH|EXTRA|COLS|HERE|oops
11738,355,98.11,,mobile,2024-04-19T19:02:00,,
11739,63,607.19,GBP,mobile,,SPRING,
11740,1226,572.18,GBP,store,2024-04-18T00:36:00,NEW10,0
11741,435,302.77,,,2024-05-12T09:05:00,NEW10,1
11742,741,,USD,,2024-02-26T18:49:00,NEW10,1
11743,1344,454.82,EUR,mobile,,NEW10,0
11744,1300,311.87,,,2024-01-18T23:23:00,None,true
11745,317,675.78,GBP,store,2024-04-19T02:20:00,SPRING,1
11746,469,683.07,EUR,,2024-01-20T17:31:00,,
11747,901,384.04,EUR,web,2024-02-20T08:43:00,None,
11748,431,146.05,,web,2024-04-20T10:08:00,,false
11749,314,,EUR,mobile,,NEW10,true
11750,773,64.82,NULL,,2024-01-11T10:09:00,,
11751,865,28.37,,web,2024-02-10T16:44:00,,
11752,1291,218.18,USD,,,,false
11753,694,294.57,,,2024-04-26T12:21:00,NEW10,true
11754,519,332.19,GBP,mobile,2024-01-22T05:06:00,NEW10,false
11755,1171,313.46,GBP,,,,0
11756,1280,335.64,EUR,store,2024-05-15T06:20:00,,
11757,345,191.12,,mobile,2024-01-12T10:56:00,SPRING,1
11758,92,58.82,NULL,web,2024-03-15T04:04:00,NEW10,
11759,257,566.6,EUR,,,,false
11760,367,479.86,GBP,store,2024-01-05T11:39:00,,true
11761,718,592.88,EUR,mobile,2024-02-22T00:26:00,SPRING,
11762,362,441.97,USD,,,NEW10,false
11763,682,371.71,GBP,web,2024-01-17T18:25:00,,0
11764,79,418.24,GBP,mobile,,NEW10,1
11765,864,397.32,GBP,web,2024-01-06T05:03:00,,false
11766,1271,164.87,GBP,store,2024-03-18T21:32:00,NEW10,1
11767,1040,,GBP,store,2024-01-25T18:26:00,None,true
11768,169,565.93,,web,2024-04-03T23:29:00,NEW10,true
11769,544,465.78,USD,web,2024-04-02T18:14:00,NEW10,1
11770,141,,GBP,web,2024-02-14T09:41:00,,true
11771,70,101.2,GBP,store,2024-01-09T11:34:00,NEW10,
11772,493,355.54,USD,,2024-02-05T13:08:00,,true
123|MISMATCH|EXTRA|COLS|HERE|oops
11774,1103,642.22,GBP,web,2024-03-10T21:12:00,SPRING,
11775,1389,366.7,GBP,mobile,2024-02-18T16:47:00,,false
11776,120,25.03,EUR,store,2024-04-12T09:59:00,SPRING,false
11777,747,,USD,mobile,2024-03-27T03:01:00,None,
11778,681,131.2,,web,2024-03-08T21:01:00,,true
11779,1074,34.15,GBP,,2024-01-19T07:48:00,SPRING,true
11780,1103,527.12,EUR,mobile,,None,1
11781,598,557.73,USD,store,,,
11782,310,249.81,EUR,store,2024-05-16T05:39:00,NEW10,1
11783,1135,375.27,USD,mobile,2024-03-12T01:51:00,,
11784,464,245.39,EUR,web,2024-03-09T07:26:00,NEW10,false
11785,426,525.04,,,2024-01-22T03:25:00,,0
11786,597,446.11,GBP,store,2024-01-10T14:06:00,NEW10,
11787,984,169.86,GBP,web,,,0
11788,1345,26.31,EUR,mobile,2024-03-14T13:45:00,NEW10,true
11789,1304,181.33,EUR,store,2024-05-01T09:28:00,None,
11790,1183,324.12,USD,mobile,2024-04-15T14:11:00,,true
11791,1405,216.36,NULL,web,2024-04-24T08:23:00,NEW10,false
11792,483,282.07,EUR,mobile,2024-03-06T12:00:00,SPRING,1
11793,1023,250.95,NULL,,2024-01-05T09:23:00,SPRING,false
11794,813,623.66,GBP,web,,SPRING,0
11795,712,507.75,GBP,,2024-01-27T16:53:00,SPRING,
11796,343,602.94,,mobile,2024-01-18T01:37:00,SPRING,
11797,1484,84.33,GBP,store,2024-04-29T12:53:00,SPRING,
11798,277,316.7,USD,store,2024-02-12T16:24:00,,
11799,521,100.4,,,2024-05-06T13:02:00,NEW10,
11800,157,295.96,NULL,web,,SPRING,false
11801,894,670.21,EUR,web,2024-02-17T13:29:00,NEW10,0
11802,1416,151.16,EUR,mobile,,,
11803,630,676.2,USD,web,2024-03-08T13:06:00,,
11804,1377,241.92,USD,mobile,2024-03-24T18:55:00,,true
11805,129,321.69,NULL,web,2024-04-23T23:22:00,None,
11806,519,373.58,,store,2024-02-10T03:47:00,NEW10,false
11807,599,358.76,,,,None,0
11808,439,454.88,EUR,store,2024-01-24T12:50:00,None,0
11809,420,267.72,USD,mobile,,None,
11810,395,250.73,EUR,,2024-04-22T15:20:00,SPRING,true
11811,1090,,GBP,mobile,,,1
11812,97,166.34,,,2024-05-03T02:26:00,,true
11813,335,561.05,USD,,,NEW10,1
11814,211,277.94,NULL,mobile,,,false
11815,334,303.18,EUR,web,2024-05-16T03:01:00,NEW10,false
11816,270,612.34,GBP,store,2024-01-18T03:20:00,,false
11817,274,324.87,EUR,mobile,,NEW10,
11818,204,90.53,EUR,web,2024-05-16T17:16:00,SPRING,1
11819,297,220.75,GBP,web,2024-01-22T11:14:00,None,false
11820,142,129.39,USD,mobile,2024-04-25T01:56:00,,1
11821,1374,,NULL,,2024-04-27T08:47:00,,1
11822,347,401.93,NULL,,2024-02-04T10:32:00,NEW10,0
11823,834,336.5,,web,2024-05-08T11:05:00,None,1
11824,272,,USD,web,2024-01-17T16:07:00,None,
11825,738,258.01,USD,mobile,2024-02-01T09:56:00,,
11826,251,110.65,NULL,,2024-03-09T02:43:00,SPRING,1
11827,1019,365.67,USD,mobile,2024-03-31T18:03:00,NEW10,0
11828,1003,676.69,EUR,web,,NEW10,false
11829,172,207.6,GBP,web,2024-01-12T11:35:00,,1
11830,136,263.5,NULL,store,2024-04-10T07:34:00,SPRING,false
11831,1200,603.66,USD,store,2024-01-01T10:26:00,SPRING,1
11832,738,148.06,EUR,,,None,1
11833,677,281.48,GBP,store,2024-01-13T03:21:00,SPRING,0
11834,896,664.29,,web,2024-02-04T01:37:00,SPRING,
11835,1367,554.1,USD,store,2024-03-06T16:43:00,,
11836,643,287.04,USD,web,2024-03-21T20:52:00,None,true
11837,306,610.24,USD,,2024-04-03T20:56:00,NEW10,
11838,478,449.08,NULL,web,2024-03-31T05:43:00,SPRING,
11839,829,612.88,EUR,,2024-01-01T08:21:00,,false
11840,62,92.7,USD,store,2024-04-24T04:46:00,,true
11841,662,431.31,EUR,,2024-01-28T07:12:00,,
11842,919,227.27,EUR,mobile,2024-01-23T03:19:00,,true
11843,426,288.06,USD,mobile,2024-03-21T16:01:00,,false
11844,398,488.53,GBP,mobile,2024-05-09T10:45:00,SPRING,1
11845,743,,USD,mobile,2024-03-07T06:05:00,,1
"unterminated,quote,here
11847,735,72.56,NULL,mobile,2024-03-27T10:55:00,,false
11848,448,256.43,EUR,store,2024-02-02T09:58:00,SPRING,1
11849,500,465.92,USD,web,2024-02-15T06:00:00,None,
11850,693,670.58,GBP,store,2024-03-09T08:32:00,NEW10,
11851,740,679.84,USD,store,2024-05-06T08:21:00,,
11852,596,557.87,,,,None,true
11853,60,478.61,,web,2024-02-06T10:23:00,NEW10,0
11854,806,534.13,USD,mobile,2024-01-06T04:15:00,,false
11855,978,254.39,EUR,,2024-03-19T05:52:00,NEW10,
11856,768,131.76,,store,2024-04-19T11:26:00,SPRING,
11857,1303,172.34,USD,web,2024-04-14T14:14:00,SPRING,true
11858,1349,,,mobile,,,
11859,97,588.61,USD,,2024-03-11T22:48:00,,
11860,28,497.35,NULL,,2024-01-09T21:05:00,,0
11861,235,575.73,,,2024-03-31T11:31:00,SPRING,
11862,1269,288.73,NULL,store,2024-02-27T10:48:00,,0
11863,888,451.69,NULL,mobile,,None,
11864,616,533.45,GBP,web,2024-01-23T16:00:00,NEW10,false
11865,694,28.9,EUR,store,2024-02-01T08:55:00,NEW10,true
11866,987,507.63,USD,,2024-04-10T08:38:00,NEW10,0
11867,1060,629.88,EUR,store,2024-04-21T18:50:00,,
11868,167,,USD,web,,NEW10,1
11869,192,203.39,,,,,1
11870,421,14.01,EUR,web,2024-03-18T08:38:00,SPRING,true
11871,753,14.08,,mobile,2024-04-17T13:26:00,SPRING,1
11872,557,,GBP,store,2024-01-29T02:25:00,,1
11873,1106,678.29,NULL,web,2024-01-01T04:25:00,NEW10,0
11874,1451,321.59,GBP,store,2024-01-06T18:51:00,,
11875,95,,NULL,,2024-01-30T12:37:00,None,0
11876,826,625.2,GBP,mobile,2024-03-04T06:32:00,,0
11877,17,,,web,,,false
11878,926,327.58,,web,2024-01-08T11:24:00,NEW10,1
11879,742,38.73,GBP,store,2024-01-26T18:40:00,,
11880,228,,NULL,web,2024-02-16T23:43:00,,0
11881,535,,NULL,web,2024-03-21T05:02:00,None,
11882,369,283.39,,store,2024-03-11T03:10:00,,0
11883,543,11.95,NULL,,2024-05-10T00:20:00,NEW10,1
11884,1183,583.8,,store,2024-01-01T02:56:00,,
11885,1058,312.84,EUR,web,2024-01-29T14:31:00,SPRING,false
11886,884,422.34,NULL,web,2024-01-24T23:24:00,SPRING,0
11887,744,415.79,,,2024-03-11T09:42:00,NEW10,1
11888,1399,328.24,,store,2024-02-22T16:42:00,SPRING,
11889,614,,GBP,store,,None,false
11890,3,311.52,NULL,mobile,2024-02-12T12:22:00,NEW10,
11891,902,498.98,USD,store,2024-03-29T14:57:00,,
11892,1332,219.75,EUR,mobile,2024-04-14T10:09:00,None,true
11893,579,50.22,,,2024-02-23T01:46:00,SPRING,
11894,984,608.63,USD,store,2024-05-15T14:32:00,NEW10,true
11895,410,538.94,,,2024-03-02T20:44:00,NEW10,
11896,208,,GBP,,2024-01-16T09:04:00,NEW10,1
11897,740,,NULL,web,2024-01-12T05:19:00,,
11898,583,687.75,EUR,,,NEW10,false
11899,347,,NULL,web,2024-03-13T00:54:00,,true
11900,624,,,mobile,2024-02-20T06:35:00,,
11901,180,,USD,mobile,2024-01-03T23:45:00,,
11902,541,432.69,NULL,web,2024-05-14T05:38:00,,
11903,638,93.65,,,2024-03-24T22:12:00,NEW10,1
11904,656,685.74,USD,store,2024-01-06T19:17:00,NEW10,false
11905,226,,,web,,SPRING,
11906,1200,167.04,EUR,web,2024-02-03T18:12:00,SPRING,true
11907,1209,142.09,,store,,NEW10,1
11908,1116,176.96,GBP,mobile,2024-05-01T07:53:00,SPRING,false
11909,596,43.33,NULL,,2024-02-01T09:47:00,,0
11910,1212,505.97,GBP,store,2024-03-28T21:29:00,None,false
11911,60,45.89,,web,,None,true
11912,1447,43.06,EUR,web,2024-04-22T06:22:00,SPRING,0
11913,890,695.64,NULL,,2024-03-01T23:24:00,SPRING,
11914,454,406.16,,mobile,2024-01-09T13:34:00,,true
,,,
11916,1438,679.85,USD,,2024-03-28T08:57:00,SPRING,1
11917,1258,,,mobile,2024-01-17T23:13:00,,
11918,461,69.12,,,2024-02-23T14:01:00,SPRING,1
11919,198,582.61,,,,,1
11920,392,668.8,NULL,web,2024-05-18T17:03:00,None,1
11921,122,115.37,GBP,,2024-03-24T15:52:00,SPRING,
11922,990,661.63,,store,2024-04-15T08:32:00,,true
11923,1254,650.65,GBP,store,,NEW10,false
11924,650,426.2,EUR,mobile,2024-05-09T15:51:00,NEW10,
11925,1176,53.44,,store,,SPRING,true
11926,833,245.09,USD,web,,None,0
11927,479,350.35,EUR,web,2024-03-17T03:52:00,,true
11928,1494,667.75,EUR,store,2024-03-04T10:10:00,None,1
11929,356,283.48,,store,2024-05-18T05:56:00,None,0
11930,1005,102.32,NULL,,2024-03-03T07:34:00,SPRING,true
11931,855,450.94,NULL,mobile,2024-01-02T04:18:00,None,false
11932,819,371.66,EUR,store,2024-04-02T17:17:00,SPRING,false
11933,860,236.85,NULL,web,2024-05-17T13:07:00,NEW10,
11934,1284,656.42,USD,web,2024-02-15T02:14:00,None,
11935,771,132.7,GBP,mobile,2024-01-17T00:46:00,SPRING,false
11936,1269,339.39,,,2024-02-08T04:33:00,SPRING,1
11937,537,110.21,,,,NEW10,true
11938,670,160.33,GBP,store,2024-03-29T23:11:00,,false
11939,749,307.41,NULL,mobile,2024-01-27T01:33:00,NEW10,0
11940,489,157.49,NULL,store,2024-03-06T22:53:00,NEW10,0
11941,62,7.7,GBP,store,2024-01-20T23:59:00,SPRING,
11942,404,306.38,NULL,,2024-01-12T15:10:00,None,false
11943,1389,,USD,store,2024-02-16T00:46:00,,1
11944,1467,614.74,GBP,mobile,2024-04-02T12:31:00,None,false
11945,3,,NULL,mobile,2024-01-07T10:06:00,None,1
11946,1177,41.24,NULL,web,2024-03-22T21:14:00,NEW10,0
11947,1102,326.45,EUR,store,2024-02-23T05:26:00,SPRING,1
11948,1404,290.62,GBP,web,2024-03-07T20:17:00,None,1
11949,1427,352.41,USD,mobile,2024-02-05T20:38:00,,true
11950,1499,603.84,GBP,store,,NEW10,0
11951,575,9.97,USD,store,2024-02-03T01:44:00,,
11952,700,650.79,GBP,web,2024-05-02T09:55:00,None,true
11953,962,291.18,NULL,web,,SPRING,1
11954,382,528.7,GBP,,2024-02-02T14:35:00,,1
11955,1272,187.4,NULL,store,2024-01-07T03:41:00,NEW10,true
11956,927,,EUR,web,2024-01-14T10:55:00,,
11957,1035,429.79,USD,,2024-05-08T14:26:00,NEW10,
11958,33,154.0,EUR,,2024-04-20T12:54:00,NEW10,1
11959,961,468.84,,web,,,0
11960,1172,57.56,GBP,web,2024-02-17T01:05:00,None,
11961,337,341.37,NULL,web,2024-02-19T03:26:00,SPRING,false
11962,235,614.46,,web,2024-01-30T22:47:00,NEW10,
11963,1433,478.87,,,2024-02-09T02:36:00,,
11964,1457,69.22,USD,store,2024-02-02T14:57:00,SPRING,
11965,563,38.51,EUR,,2024-01-21T22:11:00,NEW10,
11966,1051,172.52,NULL,,2024-02-21T01:28:00,NEW10,true
11967,842,337.92,NULL,mobile,2024-01-02T05:10:00,,
11968,165,504.85,USD,,2024-03-21T05:57:00,,false
11969,311,400.49,USD,mobile,2024-02-24T19:46:00,,
11970,874,,GBP,store,2024-04-13T03:29:00,None,
11971,698,230.71,,store,2024-04-08T18:38:00,,
11972,1103,698.15,EUR,store,,NEW10,
11973,1346,,EUR,web,2024-01-12T18:22:00,None,true
11974,351,659.09,EUR,,2024-02-08T20:55:00,,true
11975,405,55.25,EUR,mobile,2024-01-16T02:06:00,None,0
11976,563,,NULL,mobile,2024-01-19T19:56:00,NEW10,1
11977,534,,EUR,,2024-02-29T07:13:00,None,
11978,529,,,,2024-02-21T18:40:00,,0
11979,1246,390.51,GBP,,2024-02-13T07:13:00,SPRING,false
123|MISMATCH|EXTRA|COLS|HERE|oops
11981,911,,,mobile,,,false
11982,23,145.67,,mobile,2024-03-12T11:14:00,NEW10,0
11983,571,,NULL,,2024-02-05T01:01:00,SPRING,false
11984,1477,574.12,USD,mobile,2024-01-18T04:55:00,SPRING,true
11985,1065,60.27,EUR,web,2024-01-25T06:14:00,NEW10,
11986,236,536.69,EUR,web,2024-03-11T17:30:00,,true
11987,797,343.78,GBP,mobile,2024-04-27T15:01:00,None,1
11988,1233,17.63,USD,web,2024-03-12T09:00:00,None,1
11989,1103,688.72,NULL,web,2024-01-31T12:00:00,NEW10,0
11990,931,483.6,EUR,web,,,0
11991,178,,,,2024-03-23T20:46:00,,0
11992,1422,482.47,EUR,web,2024-03-27T22:03:00,SPRING,
11993,801,391.01,GBP,mobile,2024-04-15T06:57:00,NEW10,
11994,718,202.46,EUR,web,2024-02-13T07:34:00,,0
11995,763,628.8,EUR,mobile,2024-03-22T18:35:00,SPRING,
11996,447,90.89,EUR,,2024-01-01T12:59:00,,true
123|MISMATCH|EXTRA|COLS|HERE|oops
11998,945,,,mobile,2024-01-17T19:59:00,None,false
11999,1001,693.63,USD,,2024-04-16T15:01:00,,1
12000,580,501.89,NULL,web,2024-02-18T21:06:00,,
12001,1408,472.86,EUR,store,2024-03-24T22:06:00,None,false
12002,183,563.51,GBP,web,2024-01-30T08:40:00,,
12003,576,69.22,GBP,,2024-01-25T22:19:00,NEW10,0
12004,239,,NULL,mobile,2024-02-20T10:06:00,SPRING,
12005,276,,GBP,store,2024-05-08T18:04:00,SPRING,
12006,69,155.86,EUR,store,,SPRING,true
12007,1076,464.1,NULL,,2024-05-10T12:31:00,NEW10,true
12008,384,615.69,GBP,web,2024-02-17T13:12:00,,
12009,633,,USD,store,2024-04-03T09:24:00,,0
12010,880,207.34,NULL,,2024-03-18T12:59:00,,false
12011,843,323.18,NULL,mobile,,SPRING,false
12012,763,97.84,GBP,web,2024-02-24T17:52:00,,false
BAD_ROW_WITH_TOO_FEW_COLS
12014,242,355.61,EUR,mobile,2024-01-23T17:19:00,NEW10,false
12015,371,63.47,,,2024-04-26T23:30:00,NEW10,
12016,1231,466.87,EUR,,2024-03-15T03:56:00,None,false
12017,114,175.79,USD,store,2024-04-24T01:07:00,SPRING,
123|MISMATCH|EXTRA|COLS|HERE|oops
12019,305,574.25,USD,store,2024-01-09T17:46:00,None,false
12020,195,,GBP,,2024-02-02T02:14:00,,
12021,242,427.91,EUR,mobile,2024-02-12T19:18:00,None,false
12022,501,345.76,GBP,store,2024-05-11T15:33:00,,false
12023,65,46.15,,,2024-03-07T16:58:00,NEW10,0
12024,501,234.23,GBP,web,2024-03-16T12:43:00,NEW10,0
12025,1280,99.73,USD,mobile,2024-03-30T14:31:00,,false
12026,281,349.75,GBP,web,2024-05-17T07:04:00,SPRING,false
12027,735,609.71,USD,web,2024-04-10T08:12:00,NEW10,
12028,1461,255.63,GBP,store,2024-02-22T16:52:00,None,false
12029,1475,70.83,NULL,web,2024-03-07T00:38:00,SPRING,false
12030,1162,532.93,USD,mobile,2024-03-02T02:37:00,SPRING,false
12031,170,362.1,,store,2024-04-04T11:57:00,None,false
12032,447,385.96,,mobile,2024-02-28T17:27:00,,0
12033,1315,60.76,,store,2024-01-24T23:12:00,SPRING,true
12034,1299,29.1,GBP,,2024-02-09T16:24:00,,1
12035,370,495.13,USD,mobile,,,
12036,1042,253.9,EUR,store,,None,1
12037,246,424.48,EUR,store,2024-05-06T09:20:00,,
12038,1414,59.46,EUR,web,2024-05-11T18:06:00,SPRING,true
12039,492,196.75,,store,,NEW10,1
12040,987,74.38,GBP,,2024-02-03T11:19:00,None,1
12041,278,380.04,EUR,mobile,2024-03-30T19:47:00,NEW10,false
12042,879,434.74,USD,mobile,2024-04-23T10:51:00,SPRING,0
12043,1430,412.02,,mobile,2024-03-19T05:56:00,,
12044,414,70.45,GBP,web,2024-05-08T11:08:00,,1
12045,1254,66.76,EUR,store,2024-05-06T20:46:00,,1
12046,1322,628.34,,mobile,2024-01-24T10:55:00,SPRING,1
12047,538,673.42,,web,2024-03-21T00:07:00,None,
12048,1007,,,web,,None,1
12049,1371,,USD,mobile,,SPRING,
12050,1148,382.51,EUR,store,,NEW10,1
12051,722,560.52,GBP,mobile,2024-04-24T21:53:00,NEW10,false
12052,491,233.7,USD,,2024-03-05T10:43:00,None,
12053,278,22.16,USD,mobile,2024-03-23T12:57:00,NEW10,false
12054,848,205.67,EUR,web,2024-03-08T07:24:00,NEW10,true
12055,1351,558.33,GBP,,2024-02-02T02:49:00,,
12056,1020,108.14,EUR,web,2024-02-10T17:07:00,NEW10,false
12057,759,511.04,NULL,web,2024-01-05T06:49:00,,0
12058,596,83.69,EUR,store,,None,
12059,1266,133.04,NULL,web,2024-02-29T17:42:00,,false
12060,852,322.89,USD,,2024-01-05T13:09:00,,true
12061,1403,243.08,USD,mobile,2024-04-19T10:39:00,SPRING,0
12062,672,448.2,USD,store,2024-02-15T16:09:00,,1
12063,1476,208.35,,,2024-04-05T22:12:00,None,
12064,813,301.91,GBP,web,,None,false
12065,1162,421.14,,web,2024-04-14T06:50:00,,
12066,521,380.4,,,2024-04-13T12:59:00,SPRING,0
12067,937,376.44,NULL,mobile,2024-03-15T07:15:00,SPRING,0
12068,214,,,web,,SPRING,
12069,180,496.13,GBP,mobile,2024-03-02T22:58:00,NEW10,0
12070,1051,67.41,GBP,,,,
12071,811,,USD,mobile,2024-03-06T19:39:00,SPRING,true
12072,966,175.88,USD,,,NEW10,1
12073,1247,423.94,EUR,web,2024-03-28T12:15:00,,true
12074,461,137.42,,mobile,2024-05-15T10:51:00,NEW10,
12075,960,191.47,,web,2024-04-20T10:12:00,SPRING,0
12076,578,461.21,NULL,store,2024-05-11T05:30:00,,true
12077,1216,395.08,,store,2024-03-01T03:55:00,NEW10,0
12078,356,111.31,USD,store,2024-01-18T21:34:00,None,true
12079,469,297.09,USD,,2024-03-27T23:00:00,NEW10,1
12080,1254,263.41,EUR,,2024-02-20T10:21:00,,true
12081,1396,114.01,GBP,web,,None,
12082,947,,NULL,mobile,2024-01-11T12:03:00,None,1
12083,1200,35.04,USD,store,2024-04-12T04:01:00,None,1
12084,1160,29.1,USD,store,2024-01-27T10:54:00,SPRING,false
12085,598,686.62,,,2024-01-22T10:34:00,,true
12086,1203,119.26,USD,,2024-02-28T19:44:00,NEW10,0
12087,1099,304.1,NULL,web,2024-04-29T06:44:00,None,1
12088,843,358.77,NULL,store,2024-04-12T12:29:00,NEW10,false
12089,450,11.45,NULL,web,2024-01-14T06:31:00,,
12090,1246,306.14,NULL,,2024-02-27T00:42:00,,1
12091,1458,,GBP,mobile,2024-04-11T10:52:00,,0
12092,854,507.7,USD,web,2024-05-02T19:40:00,SPRING,true
12093,741,499.46,EUR,,,,1
12094,373,,GBP,web,2024-02-08T20:08:00,SPRING,0
12095,643,25.8,,,,,true
12096,581,237.71,NULL,store,2024-01-26T21:36:00,,1
12097,25,614.46,EUR,web,2024-02-05T03:48:00,,false
12098,77,670.73,USD,mobile,2024-02-25T12:43:00,None,
12099,427,284.68,EUR,store,2024-02-11T15:15:00,,1
12100,696,105.7,EUR,store,2024-05-07T16:56:00,None,false
12101,894,132.81,NULL,store,2024-03-17T01:23:00,None,
12102,1360,523.95,GBP,,2024-01-06T21:35:00,,false
12103,230,461.52,,,2024-04-05T09:55:00,None,
12104,1065,262.24,GBP,mobile,2024-01-11T12:30:00,,1
12105,971,551.33,NULL,mobile,2024-03-25T01:13:00,,false
12106,314,418.16,GBP,web,2024-03-05T06:46:00,,
12107,1456,136.95,EUR,store,2024-04-04T18:38:00,,false
12108,493,,USD,store,2024-04-16T10:39:00,None,false
12109,1421,613.85,GBP,mobile,2024-01-30T06:31:00,,false
12110,1278,556.9,,web,2024-01-17T03:00:00,None,
12111,225,330.99,USD,web,,SPRING,
12112,1245,405.95,,mobile,,,1
12113,905,225.13,GBP,store,2024-04-14T09:32:00,,1
12114,1116,192.31,EUR,mobile,2024-01-26T23:36:00,,
12115,1269,,,mobile,2024-04-24T02:39:00,None,true
12116,1426,560.01,USD,web,2024-01-17T03:10:00,,
12117,865,399.86,GBP,store,2024-01-21T19:47:00,SPRING,true
12118,229,,EUR,,2024-05-01T12:29:00,SPRING,0
12119,1331,119.45,NULL,store,,,false
12120,421,307.76,USD,web,2024-04-29T17:47:00,SPRING,1
12121,376,464.55,GBP,web,2024-03-22T16:56:00,NEW10,0
12122,513,288.15,USD,store,2024-04-17T19:19:00,,
12123,1288,403.51,GBP,web,,SPRING,false
12124,721,142.79,USD,,2024-04-19T21:57:00,SPRING,
12125,1425,625.11,USD,mobile,2024-03-22T13:41:00,NEW10,
12126,1318,,USD,web,2024-04-20T08:10:00,,false
12127,39,95.8,USD,mobile,2024-01-11T16:53:00,,false
12128,407,391.74,NULL,mobile,2024-01-20T17:54:00,None,
12129,889,503.56,USD,mobile,2024-05-14T20:20:00,SPRING,0
12130,1479,684.1,EUR,,2024-04-28T19:26:00,,
12131,72,378.16,,,2024-03-24T15:43:00,NEW10,
12132,1296,443.27,USD,web,2024-02-23T04:46:00,None,1
12133,182,416.33,EUR,store,2024-03-03T12:09:00,None,false
12134,1262,633.88,,store,2024-04-14T23:11:00,,
12135,1317,234.99,NULL,web,,None,true
12136,1248,266.84,,web,2024-01-12T09:25:00,SPRING,true
